query_id,llm_warning,llm_fixed,issue,status
195,ChatGpt2025,DeepSeek,java:S1854,corrected
195,ChatGpt2025,Gemini,java:S1481,corrected
195,ChatGpt2025,Gemini,java:S1854,corrected
195,ChatGpt2025,Gemini,java:S1186,introduced
195,DeepSeek,ChatGpt2025,java:S1481,corrected
195,DeepSeek,ChatGpt2025,java:S1854,corrected
195,DeepSeek,DeepSeek,java:S1481,corrected
195,DeepSeek,DeepSeek,java:S1854,corrected
195,DeepSeek,Gemini,java:S1481,corrected
195,DeepSeek,Gemini,java:S1854,corrected
195,stackOverflow,ChatGpt2025,java:S1481,corrected
195,stackOverflow,ChatGpt2025,java:S1854,corrected
195,stackOverflow,DeepSeek,java:S1481,corrected
195,stackOverflow,DeepSeek,java:S1854,corrected
195,stackOverflow,Gemini,java:S1481,corrected
195,stackOverflow,Gemini,java:S1854,corrected
196,ChatGpt,ChatGpt2025,java:S116,corrected
196,ChatGpt,ChatGpt2025,java:S1161,corrected
196,ChatGpt,DeepSeek,java:S116,corrected
196,ChatGpt,DeepSeek,java:S1161,corrected
196,ChatGpt,Gemini,java:S116,corrected
196,ChatGpt,Gemini,java:S1161,corrected
196,ChatGpt2025,ChatGpt2025,java:S116,corrected
196,ChatGpt2025,ChatGpt2025,java:S1161,corrected
196,ChatGpt2025,DeepSeek,java:S116,corrected
196,ChatGpt2025,DeepSeek,java:S1161,corrected
196,ChatGpt2025,Gemini,java:S116,corrected
196,ChatGpt2025,Gemini,java:S1161,corrected
197,ChatGpt,ChatGpt2025,java:S1481,corrected
197,ChatGpt,ChatGpt2025,java:S1854,corrected
197,ChatGpt,ChatGpt2025,java:S1186,introduced
197,ChatGpt,DeepSeek,java:S1481,not_corrected
197,ChatGpt,DeepSeek,java:S1854,not_corrected
197,ChatGpt,Gemini,java:S1481,corrected
197,ChatGpt,Gemini,java:S1854,corrected
197,ChatGpt,Gemini,java:S1186,introduced
197,ChatGpt2025,ChatGpt2025,java:S1481,corrected
197,ChatGpt2025,ChatGpt2025,java:S1854,corrected
197,ChatGpt2025,ChatGpt2025,java:S1186,introduced
197,ChatGpt2025,DeepSeek,java:S1481,corrected
197,ChatGpt2025,DeepSeek,java:S1854,corrected
197,ChatGpt2025,DeepSeek,java:S1186,introduced
197,ChatGpt2025,Gemini,java:S1481,corrected
197,ChatGpt2025,Gemini,java:S1854,corrected
197,ChatGpt2025,Gemini,java:S1186,introduced
197,DeepSeek,ChatGpt2025,java:S1481,corrected
197,DeepSeek,ChatGpt2025,java:S1854,corrected
197,DeepSeek,ChatGpt2025,java:S1186,introduced
197,DeepSeek,DeepSeek,java:S1481,corrected
197,DeepSeek,DeepSeek,java:S1854,corrected
197,DeepSeek,Gemini,java:S1481,corrected
197,DeepSeek,Gemini,java:S1854,corrected
197,DeepSeek,Gemini,java:S1186,introduced
197,stackOverflow,ChatGpt2025,java:S1659,corrected
197,stackOverflow,ChatGpt2025,java:S125,corrected
197,stackOverflow,ChatGpt2025,java:S1481,not_corrected
197,stackOverflow,ChatGpt2025,java:S1854,not_corrected
197,stackOverflow,DeepSeek,java:S1659,corrected
197,stackOverflow,DeepSeek,java:S1854,corrected
197,stackOverflow,DeepSeek,java:S125,corrected
197,stackOverflow,DeepSeek,java:S1481,not_corrected
197,stackOverflow,Gemini,java:S125,corrected
197,stackOverflow,Gemini,java:S1481,corrected
197,stackOverflow,Gemini,java:S1854,corrected
197,stackOverflow,Gemini,java:S1659,corrected
198,Gemini,ChatGpt2025,java:S125,corrected
198,Gemini,DeepSeek,java:S125,corrected
198,Gemini,Gemini,java:S125,corrected
198,stackOverflow,ChatGpt2025,java:S1481,corrected
198,stackOverflow,ChatGpt2025,java:S1854,corrected
198,stackOverflow,DeepSeek,java:S1481,corrected
198,stackOverflow,DeepSeek,java:S1854,corrected
198,stackOverflow,Gemini,java:S1481,corrected
198,stackOverflow,Gemini,java:S1854,corrected
199,ChatGpt,ChatGpt2025,java:S3012,corrected
199,ChatGpt,DeepSeek,java:S3012,corrected
199,ChatGpt,Gemini,java:S3012,corrected
2,ChatGpt,ChatGpt2025,java:S1854,corrected
2,ChatGpt,DeepSeek,java:S1854,corrected
2,ChatGpt,Gemini,java:S1854,corrected
2,stackOverflow,ChatGpt2025,java:S3740,corrected
2,stackOverflow,DeepSeek,java:S3740,corrected
2,stackOverflow,Gemini,java:S3740,corrected
20,DeepSeek,ChatGpt2025,java:S1481,corrected
20,DeepSeek,ChatGpt2025,java:S1854,corrected
20,DeepSeek,DeepSeek,java:S1481,corrected
20,DeepSeek,DeepSeek,java:S1854,corrected
20,DeepSeek,Gemini,java:S1481,not_corrected
20,DeepSeek,Gemini,java:S1854,not_corrected
201,ChatGpt,ChatGpt2025,java:S1444,corrected
201,ChatGpt,ChatGpt2025,java:S115,introduced
201,ChatGpt,DeepSeek,java:S1444,corrected
201,ChatGpt,DeepSeek,java:S115,introduced
201,ChatGpt,Gemini,java:S1444,corrected
201,ChatGpt,Gemini,java:S115,introduced
201,ChatGpt2025,ChatGpt2025,java:S1444,corrected
201,ChatGpt2025,ChatGpt2025,java:S115,introduced
201,ChatGpt2025,DeepSeek,java:S1444,corrected
201,ChatGpt2025,DeepSeek,java:S115,introduced
201,ChatGpt2025,Gemini,java:S1444,corrected
201,DeepSeek,ChatGpt2025,java:S1444,corrected
201,DeepSeek,ChatGpt2025,java:S115,introduced
201,DeepSeek,DeepSeek,java:S1444,corrected
201,DeepSeek,DeepSeek,java:S115,introduced
201,DeepSeek,Gemini,java:S1444,corrected
201,DeepSeek,Gemini,java:S115,introduced
201,Gemini,ChatGpt2025,java:S1444,corrected
201,Gemini,ChatGpt2025,java:S3008,corrected
201,Gemini,DeepSeek,java:S1444,corrected
201,Gemini,DeepSeek,java:S3008,corrected
201,Gemini,Gemini,java:S1444,corrected
201,Gemini,Gemini,java:S3008,corrected
201,stackOverflow,ChatGpt2025,java:S1444,corrected
201,stackOverflow,DeepSeek,java:S1444,corrected
201,stackOverflow,Gemini,java:S1444,corrected
202,ChatGpt,ChatGpt2025,java:S1481,corrected
202,ChatGpt,ChatGpt2025,java:S1854,corrected
202,ChatGpt,DeepSeek,java:S1481,corrected
202,ChatGpt,DeepSeek,java:S1854,corrected
202,ChatGpt,Gemini,java:S1481,corrected
202,ChatGpt,Gemini,java:S1854,corrected
202,stackOverflow,ChatGpt2025,java:S3740,corrected
202,stackOverflow,ChatGpt2025,java:S1481,corrected
202,stackOverflow,ChatGpt2025,java:S1854,corrected
202,stackOverflow,DeepSeek,java:S3740,corrected
202,stackOverflow,DeepSeek,java:S1481,corrected
202,stackOverflow,DeepSeek,java:S1854,corrected
202,stackOverflow,DeepSeek,java:S115,introduced
202,stackOverflow,Gemini,java:S3740,corrected
202,stackOverflow,Gemini,java:S1481,corrected
202,stackOverflow,Gemini,java:S1854,corrected
203,ChatGpt,ChatGpt2025,java:S2293,corrected
203,ChatGpt,DeepSeek,java:S2293,corrected
203,ChatGpt,Gemini,java:S2293,corrected
203,stackOverflow,ChatGpt2025,java:S2293,corrected
203,stackOverflow,DeepSeek,java:S2293,corrected
203,stackOverflow,Gemini,java:S2293,corrected
204,stackOverflow,ChatGpt2025,java:S1197,corrected
204,stackOverflow,DeepSeek,java:S1197,corrected
204,stackOverflow,Gemini,java:S1197,corrected
205,ChatGpt,ChatGpt2025,java:S1481,corrected
205,ChatGpt,ChatGpt2025,java:S1854,corrected
205,ChatGpt,DeepSeek,java:S1481,corrected
205,ChatGpt,DeepSeek,java:S1854,corrected
205,ChatGpt,Gemini,java:S1481,corrected
205,ChatGpt,Gemini,java:S1854,corrected
205,Gemini,ChatGpt2025,java:S125,corrected
205,Gemini,DeepSeek,java:S125,corrected
205,Gemini,Gemini,java:S125,corrected
205,stackOverflow,ChatGpt2025,java:S1481,not_corrected
205,stackOverflow,ChatGpt2025,java:S1854,introduced
205,stackOverflow,DeepSeek,java:S1481,not_corrected
205,stackOverflow,DeepSeek,java:S1854,introduced
205,stackOverflow,Gemini,java:S1481,not_corrected
205,stackOverflow,Gemini,java:S1854,introduced
206,stackOverflow,ChatGpt2025,java:S1659,corrected
206,stackOverflow,DeepSeek,java:S1659,corrected
206,stackOverflow,Gemini,java:S1659,corrected
207,ChatGpt2025,ChatGpt2025,java:S1481,corrected
207,ChatGpt2025,ChatGpt2025,java:S1854,corrected
207,ChatGpt2025,ChatGpt2025,java:S125,introduced
207,ChatGpt2025,DeepSeek,java:S1481,corrected
207,ChatGpt2025,DeepSeek,java:S1854,corrected
207,ChatGpt2025,Gemini,java:S1481,corrected
207,ChatGpt2025,Gemini,java:S1854,corrected
207,ChatGpt2025,Gemini,java:S125,introduced
208,stackOverflow,ChatGpt2025,java:S135,corrected
208,stackOverflow,ChatGpt2025,java:S1197,corrected
208,stackOverflow,DeepSeek,java:S135,corrected
208,stackOverflow,DeepSeek,java:S1197,corrected
208,stackOverflow,Gemini,java:S135,corrected
208,stackOverflow,Gemini,java:S1197,corrected
210,Gemini,ChatGpt2025,java:S125,not_corrected
210,Gemini,DeepSeek,java:S125,corrected
210,Gemini,Gemini,java:S125,corrected
210,stackOverflow,ChatGpt2025,java:S1172,corrected
210,stackOverflow,ChatGpt2025,java:S117,corrected
210,stackOverflow,DeepSeek,java:S1172,corrected
210,stackOverflow,DeepSeek,java:S117,corrected
210,stackOverflow,Gemini,java:S1172,corrected
210,stackOverflow,Gemini,java:S117,corrected
212,ChatGpt,ChatGpt2025,java:S1068,corrected
212,ChatGpt,ChatGpt2025,java:S2094,introduced
212,ChatGpt,DeepSeek,java:S1068,corrected
212,ChatGpt,DeepSeek,java:S2094,introduced
212,ChatGpt,Gemini,java:S1068,corrected
212,ChatGpt2025,ChatGpt2025,java:S1068,corrected
212,ChatGpt2025,ChatGpt2025,java:S2094,introduced
212,ChatGpt2025,DeepSeek,java:S1068,corrected
212,ChatGpt2025,DeepSeek,java:S2094,introduced
212,ChatGpt2025,Gemini,java:S1068,corrected
212,DeepSeek,ChatGpt2025,java:S1481,corrected
212,DeepSeek,ChatGpt2025,java:S1854,corrected
212,DeepSeek,DeepSeek,java:S1481,corrected
212,DeepSeek,DeepSeek,java:S1854,corrected
212,DeepSeek,Gemini,java:S1481,corrected
212,DeepSeek,Gemini,java:S1854,corrected
212,stackOverflow,ChatGpt2025,java:S1144,corrected
212,stackOverflow,ChatGpt2025,java:S112,corrected
212,stackOverflow,DeepSeek,java:S1144,corrected
212,stackOverflow,DeepSeek,java:S112,corrected
212,stackOverflow,Gemini,java:S1144,corrected
212,stackOverflow,Gemini,java:S112,corrected
215,ChatGpt2025,ChatGpt2025,java:S125,corrected
215,ChatGpt2025,DeepSeek,java:S125,corrected
215,ChatGpt2025,Gemini,java:S125,corrected
215,Gemini,ChatGpt2025,java:S3776,corrected
215,Gemini,ChatGpt2025,java:S125,corrected
215,Gemini,DeepSeek,java:S3776,corrected
215,Gemini,DeepSeek,java:S125,corrected
215,Gemini,Gemini,java:S3776,corrected
215,Gemini,Gemini,java:S125,corrected
215,stackOverflow,ChatGpt2025,java:S1481,corrected
215,stackOverflow,ChatGpt2025,java:S1854,corrected
215,stackOverflow,DeepSeek,java:S1481,corrected
215,stackOverflow,DeepSeek,java:S1854,corrected
215,stackOverflow,Gemini,java:S1481,corrected
215,stackOverflow,Gemini,java:S1854,corrected
217,ChatGpt,ChatGpt2025,java:S3740,corrected
217,ChatGpt,ChatGpt2025,java:S1450,corrected
217,ChatGpt,ChatGpt2025,java:S1197,corrected
217,ChatGpt,ChatGpt2025,java:S1068,corrected
217,ChatGpt,ChatGpt2025,java:S1481,introduced
217,ChatGpt,ChatGpt2025,java:S1854,introduced
217,ChatGpt,DeepSeek,java:S3740,corrected
217,ChatGpt,DeepSeek,java:S1450,corrected
217,ChatGpt,DeepSeek,java:S1197,corrected
217,ChatGpt,DeepSeek,java:S1068,corrected
217,ChatGpt,DeepSeek,java:S1481,introduced
217,ChatGpt,DeepSeek,java:S1854,introduced
217,ChatGpt,Gemini,java:S3740,corrected
217,ChatGpt,Gemini,java:S1450,corrected
217,ChatGpt,Gemini,java:S1197,corrected
217,ChatGpt,Gemini,java:S1068,corrected
217,Gemini,ChatGpt2025,java:S125,corrected
217,Gemini,DeepSeek,java:S125,corrected
217,Gemini,Gemini,java:S125,corrected
217,stackOverflow,ChatGpt2025,java:S1481,corrected
217,stackOverflow,ChatGpt2025,java:S1854,corrected
217,stackOverflow,DeepSeek,java:S1481,corrected
217,stackOverflow,DeepSeek,java:S1854,corrected
217,stackOverflow,Gemini,java:S1481,not_corrected
217,stackOverflow,Gemini,java:S1854,not_corrected
218,ChatGpt,ChatGpt2025,java:S2293,corrected
218,ChatGpt,DeepSeek,java:S2293,corrected
218,ChatGpt,Gemini,java:S2293,corrected
218,Gemini,ChatGpt2025,java:S3776,corrected
218,Gemini,DeepSeek,java:S3776,corrected
218,Gemini,Gemini,java:S3776,corrected
218,stackOverflow,ChatGpt2025,java:S1197,corrected
218,stackOverflow,DeepSeek,java:S1197,corrected
218,stackOverflow,Gemini,java:S1197,corrected
219,stackOverflow,ChatGpt2025,java:S1905,corrected
219,stackOverflow,DeepSeek,java:S1905,corrected
219,stackOverflow,Gemini,java:S1905,corrected
220,ChatGpt,ChatGpt2025,java:S2293,corrected
220,ChatGpt,DeepSeek,java:S2293,corrected
220,ChatGpt,Gemini,java:S2293,corrected
220,DeepSeek,ChatGpt2025,java:S1481,corrected
220,DeepSeek,ChatGpt2025,java:S1854,corrected
220,DeepSeek,ChatGpt2025,java:S1186,introduced
220,DeepSeek,DeepSeek,java:S1481,corrected
220,DeepSeek,DeepSeek,java:S1854,corrected
220,DeepSeek,DeepSeek,java:S1186,introduced
220,DeepSeek,Gemini,java:S1481,corrected
220,DeepSeek,Gemini,java:S1854,corrected
220,DeepSeek,Gemini,java:S1186,introduced
220,Gemini,ChatGpt2025,java:S1481,corrected
220,Gemini,ChatGpt2025,java:S125,corrected
220,Gemini,ChatGpt2025,java:S1186,introduced
220,Gemini,DeepSeek,java:S1481,corrected
220,Gemini,DeepSeek,java:S125,corrected
220,Gemini,DeepSeek,java:S1186,introduced
220,Gemini,Gemini,java:S1481,corrected
220,Gemini,Gemini,java:S125,corrected
220,Gemini,Gemini,java:S1186,introduced
220,stackOverflow,ChatGpt2025,java:S2293,corrected
220,stackOverflow,DeepSeek,java:S2293,corrected
220,stackOverflow,Gemini,java:S2293,corrected
221,Gemini,ChatGpt2025,java:S1192,corrected
221,Gemini,ChatGpt2025,java:S1481,corrected
221,Gemini,ChatGpt2025,java:S1854,corrected
221,Gemini,ChatGpt2025,java:S125,corrected
221,Gemini,DeepSeek,java:S1192,corrected
221,Gemini,DeepSeek,java:S1481,corrected
221,Gemini,DeepSeek,java:S1854,corrected
221,Gemini,DeepSeek,java:S125,corrected
221,Gemini,Gemini,java:S1192,corrected
221,Gemini,Gemini,java:S1481,corrected
221,Gemini,Gemini,java:S1854,corrected
221,Gemini,Gemini,java:S125,corrected
221,stackOverflow,ChatGpt2025,java:S2293,corrected
221,stackOverflow,DeepSeek,java:S2293,corrected
221,stackOverflow,Gemini,java:S2293,corrected
222,DeepSeek,ChatGpt2025,java:S1854,corrected
222,DeepSeek,DeepSeek,java:S1854,corrected
222,DeepSeek,Gemini,java:S1854,corrected
222,stackOverflow,ChatGpt2025,java:S2129,corrected
222,stackOverflow,DeepSeek,java:S2129,corrected
222,stackOverflow,Gemini,java:S2129,corrected
224,ChatGpt,ChatGpt2025,java:S1192,corrected
224,ChatGpt,DeepSeek,java:S1192,corrected
224,ChatGpt,Gemini,java:S1192,corrected
224,DeepSeek,ChatGpt2025,java:S1481,corrected
224,DeepSeek,ChatGpt2025,java:S1854,corrected
224,DeepSeek,DeepSeek,java:S1481,corrected
224,DeepSeek,DeepSeek,java:S1854,corrected
224,DeepSeek,Gemini,java:S1481,corrected
224,DeepSeek,Gemini,java:S1854,corrected
224,stackOverflow,ChatGpt2025,java:S3740,corrected
224,stackOverflow,ChatGpt2025,java:S2293,corrected
224,stackOverflow,DeepSeek,java:S3740,corrected
224,stackOverflow,DeepSeek,java:S2293,corrected
224,stackOverflow,Gemini,java:S3740,corrected
224,stackOverflow,Gemini,java:S2293,corrected
225,DeepSeek,ChatGpt2025,java:S2293,corrected
225,DeepSeek,ChatGpt2025,java:S125,corrected
225,DeepSeek,DeepSeek,java:S2293,corrected
225,DeepSeek,DeepSeek,java:S125,corrected
225,DeepSeek,Gemini,java:S2293,corrected
225,DeepSeek,Gemini,java:S125,corrected
225,stackOverflow,ChatGpt2025,java:S125,not_corrected
225,stackOverflow,DeepSeek,java:S125,corrected
225,stackOverflow,Gemini,java:S125,corrected
226,ChatGpt,ChatGpt2025,java:S112,corrected
226,ChatGpt,ChatGpt2025,java:S1481,corrected
226,ChatGpt,ChatGpt2025,java:S1854,corrected
226,ChatGpt,ChatGpt2025,java:S1066,corrected
226,ChatGpt,DeepSeek,java:S1066,corrected
226,ChatGpt,DeepSeek,java:S112,corrected
226,ChatGpt,DeepSeek,java:S1481,not_corrected
226,ChatGpt,DeepSeek,java:S1854,not_corrected
226,ChatGpt,Gemini,java:S112,corrected
226,ChatGpt,Gemini,java:S1481,corrected
226,ChatGpt,Gemini,java:S1854,corrected
226,ChatGpt,Gemini,java:S1066,corrected
226,ChatGpt2025,ChatGpt2025,java:S1481,corrected
226,ChatGpt2025,ChatGpt2025,java:S1854,corrected
226,ChatGpt2025,DeepSeek,java:S1481,corrected
226,ChatGpt2025,DeepSeek,java:S1854,corrected
226,ChatGpt2025,Gemini,java:S1481,corrected
226,ChatGpt2025,Gemini,java:S1854,corrected
226,DeepSeek,ChatGpt2025,java:S1481,corrected
226,DeepSeek,ChatGpt2025,java:S1854,corrected
226,DeepSeek,DeepSeek,java:S1481,corrected
226,DeepSeek,DeepSeek,java:S1854,corrected
226,DeepSeek,Gemini,java:S1481,corrected
226,DeepSeek,Gemini,java:S1854,corrected
226,Gemini,ChatGpt2025,java:S112,corrected
226,Gemini,DeepSeek,java:S112,corrected
226,Gemini,Gemini,java:S112,corrected
227,stackOverflow,ChatGpt2025,java:S117,corrected
227,stackOverflow,ChatGpt2025,java:S1481,not_corrected
227,stackOverflow,ChatGpt2025,java:S1854,not_corrected
227,stackOverflow,DeepSeek,java:S117,corrected
227,stackOverflow,DeepSeek,java:S1481,not_corrected
227,stackOverflow,DeepSeek,java:S1854,not_corrected
227,stackOverflow,Gemini,java:S117,corrected
227,stackOverflow,Gemini,java:S1481,not_corrected
227,stackOverflow,Gemini,java:S1854,not_corrected
228,ChatGpt,ChatGpt2025,java:S1481,not_corrected
228,ChatGpt,ChatGpt2025,java:S1854,not_corrected
228,ChatGpt,DeepSeek,java:S1481,corrected
228,ChatGpt,DeepSeek,java:S1854,corrected
228,ChatGpt,Gemini,java:S1481,not_corrected
228,ChatGpt,Gemini,java:S1854,not_corrected
228,stackOverflow,ChatGpt2025,java:S125,corrected
228,stackOverflow,DeepSeek,java:S125,corrected
228,stackOverflow,Gemini,java:S125,corrected
229,ChatGpt,ChatGpt2025,java:S1488,corrected
229,ChatGpt,ChatGpt2025,java:S112,corrected
229,ChatGpt,DeepSeek,java:S1488,corrected
229,ChatGpt,DeepSeek,java:S112,corrected
229,ChatGpt,Gemini,java:S1488,corrected
229,ChatGpt,Gemini,java:S112,corrected
229,stackOverflow,ChatGpt2025,java:S1130,corrected
229,stackOverflow,DeepSeek,java:S1130,corrected
229,stackOverflow,Gemini,java:S1130,corrected
23,ChatGpt2025,ChatGpt2025,java:S1481,corrected
23,ChatGpt2025,ChatGpt2025,java:S1854,corrected
23,ChatGpt2025,DeepSeek,java:S1481,corrected
23,ChatGpt2025,DeepSeek,java:S1854,corrected
23,ChatGpt2025,Gemini,java:S1481,corrected
23,ChatGpt2025,Gemini,java:S1854,corrected
23,DeepSeek,ChatGpt2025,java:S1481,corrected
23,DeepSeek,ChatGpt2025,java:S1854,corrected
23,DeepSeek,DeepSeek,java:S1481,corrected
23,DeepSeek,DeepSeek,java:S1854,corrected
23,DeepSeek,Gemini,java:S1481,corrected
23,DeepSeek,Gemini,java:S1854,corrected
23,Gemini,ChatGpt2025,java:S3740,corrected
23,Gemini,ChatGpt2025,java:S1481,corrected
23,Gemini,ChatGpt2025,java:S1854,corrected
23,Gemini,DeepSeek,java:S3740,corrected
23,Gemini,DeepSeek,java:S1481,corrected
23,Gemini,DeepSeek,java:S1854,corrected
23,Gemini,Gemini,java:S3740,corrected
23,Gemini,Gemini,java:S1481,corrected
23,Gemini,Gemini,java:S1854,corrected
23,stackOverflow,ChatGpt2025,java:S1481,not_corrected
23,stackOverflow,ChatGpt2025,java:S1854,not_corrected
23,stackOverflow,DeepSeek,java:S1481,corrected
23,stackOverflow,DeepSeek,java:S1854,corrected
23,stackOverflow,Gemini,java:S1481,corrected
23,stackOverflow,Gemini,java:S1854,corrected
231,DeepSeek,ChatGpt2025,java:S1481,not_corrected
231,DeepSeek,ChatGpt2025,java:S1854,not_corrected
231,DeepSeek,DeepSeek,java:S1481,not_corrected
231,DeepSeek,DeepSeek,java:S1854,not_corrected
231,DeepSeek,Gemini,java:S1481,not_corrected
231,DeepSeek,Gemini,java:S1854,not_corrected
231,Gemini,ChatGpt2025,java:S125,corrected
231,Gemini,DeepSeek,java:S125,corrected
231,Gemini,Gemini,java:S125,corrected
231,stackOverflow,ChatGpt2025,java:S1854,corrected
231,stackOverflow,ChatGpt2025,java:S117,corrected
231,stackOverflow,DeepSeek,java:S1854,corrected
231,stackOverflow,DeepSeek,java:S117,corrected
231,stackOverflow,Gemini,java:S1854,corrected
231,stackOverflow,Gemini,java:S117,corrected
232,ChatGpt,ChatGpt2025,java:S2293,corrected
232,ChatGpt,ChatGpt2025,java:S1481,corrected
232,ChatGpt,ChatGpt2025,java:S1854,corrected
232,ChatGpt,DeepSeek,java:S2293,corrected
232,ChatGpt,DeepSeek,java:S1481,not_corrected
232,ChatGpt,DeepSeek,java:S1854,not_corrected
232,ChatGpt,Gemini,java:S2293,corrected
232,ChatGpt,Gemini,java:S1481,not_corrected
232,ChatGpt,Gemini,java:S1854,not_corrected
232,Gemini,ChatGpt2025,java:S112,corrected
232,Gemini,DeepSeek,java:S112,corrected
232,Gemini,Gemini,java:S112,corrected
232,stackOverflow,ChatGpt2025,java:S6213,corrected
232,stackOverflow,DeepSeek,java:S6213,corrected
232,stackOverflow,Gemini,java:S6213,corrected
233,ChatGpt,ChatGpt2025,java:S1481,corrected
233,ChatGpt,ChatGpt2025,java:S1854,corrected
233,ChatGpt,DeepSeek,java:S1481,corrected
233,ChatGpt,DeepSeek,java:S1854,corrected
233,ChatGpt,Gemini,java:S1481,corrected
233,ChatGpt,Gemini,java:S1854,corrected
233,ChatGpt,Gemini,java:S1186,introduced
233,DeepSeek,ChatGpt2025,java:S1612,corrected
233,DeepSeek,DeepSeek,java:S1612,corrected
233,DeepSeek,Gemini,java:S1612,corrected
236,ChatGpt2025,ChatGpt2025,java:S112,corrected
236,ChatGpt2025,DeepSeek,java:S112,corrected
236,ChatGpt2025,Gemini,java:S112,corrected
236,stackOverflow,ChatGpt2025,java:S1130,corrected
236,stackOverflow,ChatGpt2025,java:S2129,corrected
236,stackOverflow,ChatGpt2025,java:S4719,corrected
236,stackOverflow,DeepSeek,java:S2129,corrected
236,stackOverflow,DeepSeek,java:S4719,corrected
236,stackOverflow,DeepSeek,java:S1130,not_corrected
236,stackOverflow,Gemini,java:S1130,corrected
236,stackOverflow,Gemini,java:S2129,corrected
236,stackOverflow,Gemini,java:S4719,corrected
238,DeepSeek,ChatGpt2025,java:S125,corrected
238,DeepSeek,DeepSeek,java:S125,corrected
238,DeepSeek,Gemini,java:S125,corrected
240,Gemini,ChatGpt2025,java:S125,corrected
240,Gemini,ChatGpt2025,java:S6213,not_corrected
240,Gemini,DeepSeek,java:S6213,corrected
240,Gemini,DeepSeek,java:S125,corrected
240,Gemini,Gemini,java:S6213,corrected
240,Gemini,Gemini,java:S125,corrected
240,stackOverflow,ChatGpt2025,java:S108,not_corrected
240,stackOverflow,DeepSeek,java:S108,not_corrected
240,stackOverflow,Gemini,java:S108,corrected
240,stackOverflow,Gemini,java:S1481,introduced
240,stackOverflow,Gemini,java:S1854,introduced
241,DeepSeek,ChatGpt2025,java:S1481,corrected
241,DeepSeek,ChatGpt2025,java:S1854,corrected
241,DeepSeek,DeepSeek,java:S1481,corrected
241,DeepSeek,DeepSeek,java:S1854,corrected
241,DeepSeek,Gemini,java:S1481,corrected
241,DeepSeek,Gemini,java:S1854,corrected
241,stackOverflow,ChatGpt2025,java:S2293,corrected
241,stackOverflow,DeepSeek,java:S2293,corrected
241,stackOverflow,Gemini,java:S2293,corrected
242,ChatGpt2025,ChatGpt2025,java:S1450,corrected
242,ChatGpt2025,ChatGpt2025,java:S1068,corrected
242,ChatGpt2025,DeepSeek,java:S1450,corrected
242,ChatGpt2025,DeepSeek,java:S1068,corrected
242,ChatGpt2025,DeepSeek,java:S1481,introduced
242,ChatGpt2025,DeepSeek,java:S1854,introduced
242,ChatGpt2025,Gemini,java:S1450,corrected
242,ChatGpt2025,Gemini,java:S1068,corrected
242,Gemini,ChatGpt2025,java:S1192,corrected
242,Gemini,DeepSeek,java:S1192,corrected
242,Gemini,Gemini,java:S1192,corrected
242,stackOverflow,ChatGpt2025,java:S1186,corrected
242,stackOverflow,ChatGpt2025,java:S1481,introduced
242,stackOverflow,ChatGpt2025,java:S1854,introduced
242,stackOverflow,DeepSeek,java:S1186,corrected
242,stackOverflow,Gemini,java:S1186,corrected
243,ChatGpt,ChatGpt2025,java:S1481,corrected
243,ChatGpt,ChatGpt2025,java:S1854,corrected
243,ChatGpt,DeepSeek,java:S1481,corrected
243,ChatGpt,DeepSeek,java:S1854,corrected
243,ChatGpt,Gemini,java:S1481,corrected
243,ChatGpt,Gemini,java:S1854,corrected
245,stackOverflow,ChatGpt2025,java:S1488,corrected
245,stackOverflow,ChatGpt2025,java:S1659,corrected
245,stackOverflow,ChatGpt2025,java:S125,corrected
245,stackOverflow,DeepSeek,java:S1488,corrected
245,stackOverflow,DeepSeek,java:S1659,corrected
245,stackOverflow,DeepSeek,java:S125,corrected
245,stackOverflow,Gemini,java:S1488,corrected
245,stackOverflow,Gemini,java:S1659,corrected
245,stackOverflow,Gemini,java:S125,corrected
247,Gemini,ChatGpt2025,java:S1130,corrected
247,Gemini,ChatGpt2025,java:S125,corrected
247,Gemini,DeepSeek,java:S1130,corrected
247,Gemini,DeepSeek,java:S125,corrected
247,Gemini,Gemini,java:S1130,corrected
247,Gemini,Gemini,java:S125,corrected
247,Gemini,Gemini,java:S112,introduced
247,stackOverflow,ChatGpt2025,java:S112,corrected
247,stackOverflow,ChatGpt2025,java:S116,corrected
247,stackOverflow,ChatGpt2025,java:S1161,corrected
247,stackOverflow,ChatGpt2025,java:S1604,corrected
247,stackOverflow,DeepSeek,java:S112,corrected
247,stackOverflow,DeepSeek,java:S116,corrected
247,stackOverflow,DeepSeek,java:S1161,corrected
247,stackOverflow,DeepSeek,java:S1604,corrected
247,stackOverflow,Gemini,java:S112,corrected
247,stackOverflow,Gemini,java:S116,corrected
247,stackOverflow,Gemini,java:S1161,corrected
247,stackOverflow,Gemini,java:S1604,corrected
248,DeepSeek,ChatGpt2025,java:S1481,not_corrected
248,DeepSeek,ChatGpt2025,java:S1854,not_corrected
248,DeepSeek,DeepSeek,java:S1481,corrected
248,DeepSeek,DeepSeek,java:S1854,corrected
248,DeepSeek,Gemini,java:S1481,not_corrected
248,DeepSeek,Gemini,java:S1854,not_corrected
248,Gemini,ChatGpt2025,java:S1481,corrected
248,Gemini,ChatGpt2025,java:S1854,corrected
248,Gemini,DeepSeek,java:S1481,corrected
